step,layer,head,edge,light,heavy_slice,abs_diff,rel_diff
14,4,4,X->P,0.009118614718317986,0.009118614718317986,0.0,0.0
14,4,4,X->R1,0.6366667151451111,0.6366667151451111,0.0,0.0
14,4,4,X->S,0.2819046378135681,0.2819046378135681,0.0,0.0
14,4,4,X->X,0.08992570638656616,0.08992570638656616,0.0,0.0
14,4,8,P->P,0.9198586940765381,0.9198586940765381,0.0,0.0
14,4,8,P->R1,0.02002856694161892,0.02002856694161892,0.0,0.0
14,4,8,P->S,0.02595345303416252,0.02595345303416252,0.0,0.0
14,4,8,P->X,0.041141338646411896,0.041141338646411896,0.0,0.0
14,4,8,R1->P,0.010319461717325099,0.010322772404726814,3.3106874017148347e-06,0.00032081977649634576
14,4,8,R1->R1,0.9051182129803825,0.9057269376866958,0.000608724706313235,0.000672536136808937
14,4,8,R1->S,0.09481174805585076,0.09501492977142334,0.00020318171557258402,0.0021430014712195346
14,4,8,R1->X,0.03566575751585119,0.03537469751694623,0.00029105999890495504,0.008160768736668418
14,4,8,S->P,0.01680470915401683,0.01680470915401683,0.0,0.0
14,4,8,S->R1,0.044571329565609205,0.044571329565609205,0.0,0.0
14,4,8,S->S,0.9237232208251953,0.9237232208251953,0.0,0.0
14,4,8,S->X,0.0827786221223719,0.0827786221223719,0.0,0.0
14,4,8,X->P,0.027462352067232132,0.027462352067232132,0.0,0.0
14,4,8,X->R1,0.03642508387565613,0.03642508387565613,0.0,0.0
14,4,8,X->S,0.04948270320892334,0.04948270320892334,0.0,0.0
14,4,8,X->X,0.9162458181381226,0.9162458181381226,0.0,0.0
14,4,12,P->P,0.82880699634552,0.82880699634552,0.0,0.0
14,4,12,P->R1,0.030464883893728256,0.030464883893728256,0.0,0.0
14,4,12,P->S,0.019123543053865433,0.019123543053865433,0.0,0.0
14,4,12,P->X,0.12788496911525726,0.12788496911525726,0.0,0.0
14,4,12,R1->P,0.00027922017718939223,0.0002781906000831548,1.0295771062374115e-06,0.003687330609847224
14,4,12,R1->R1,0.9426175285788143,0.9428087122300092,0.00019118365119485947,0.00020282208361126843
14,4,12,R1->S,0.08522591871373794,0.08486418163075167,0.0003617370829862715,0.004244449205661206
14,4,12,R1->X,0.03243926342795877,0.03231769800186157,0.00012156542609719628,0.0037474780019949964
14,4,12,S->P,0.0042449766222168415,0.0042449766222168415,0.0,0.0
14,4,12,S->R1,0.08135344000423655,0.08135344000423655,0.0,0.0
14,4,12,S->S,0.9454694635727826,0.9454694635727826,0.0,0.0
14,4,12,S->X,0.07751251669491038,0.07751251669491038,0.0,0.0
14,4,12,X->P,0.10955670475959778,0.10955670475959778,0.0,0.0
14,4,12,X->R1,0.05047670006752014,0.05047670006752014,0.0,0.0
14,4,12,X->S,0.0714418888092041,0.0714418888092041,0.0,0.0
14,4,12,X->X,0.8179078102111816,0.8179078102111816,0.0,0.0
14,4,16,P->P,0.9123944640159607,0.9123944640159607,0.0,0.0
14,4,16,P->R1,0.011107237078249454,0.011107237078249454,0.0,0.0
14,4,16,P->S,0.011798533610999584,0.011798533610999584,0.0,0.0
14,4,16,P->X,0.06714971363544464,0.06714971363544464,0.0,0.0
14,4,16,R1->P,0.00428335543941049,0.004946632858584909,0.0006632774191744194,0.15484996016714062
14,4,16,R1->R1,0.9268500384162454,0.9254412931554458,0.0014087452607995932,0.0015199279305277756
14,4,16,R1->S,0.06646901719710406,0.06702465169570025,0.0005556344985961914,0.0083593006490308
14,4,16,R1->X,0.04925819004283232,0.050000131130218506,0.0007419410873861845,0.015062288864877734
14,4,16,S->P,0.012762061813298394,0.012762061813298394,0.0,0.0
14,4,16,S->R1,0.09542267462786506,0.09542267462786506,0.0,0.0
14,4,16,S->S,0.9360891229966107,0.9360891229966107,0.0,0.0
14,4,16,S->X,0.05901946039760814,0.05901946039760814,0.0,0.0
14,4,16,X->P,0.07737758755683899,0.07737758755683899,0.0,0.0
14,4,16,X->R1,0.05654839426279068,0.05654839426279068,0.0,0.0
14,4,16,X->S,0.08938366919755936,0.08938366919755936,0.0,0.0
14,4,16,X->X,0.836489200592041,0.836489200592041,0.0,0.0
14,4,20,P->P,0.9553408622741699,0.9553408622741699,0.0,0.0
14,4,20,P->R1,0.009175472892820835,0.009175472892820835,0.0,0.0
14,4,20,P->S,0.009960224851965904,0.009960224851965904,0.0,0.0
14,4,20,P->X,0.027113815769553185,0.027113815769553185,0.0,0.0
14,4,20,R1->P,0.053891231031978834,0.054626187857459575,0.0007349568254807412,0.013637781349708283
14,4,20,R1->R1,0.8459795783547794,0.8459974176743451,1.7839319565671197e-05,2.1087175177873977e-05
14,4,20,R1->S,0.08792254504035502,0.08784681909224566,7.572594810935362e-05,0.0008612802106057855
14,4,20,R1->X,0.05961505805744844,0.058899605975431556,0.0007154520820168847,0.012001197437859318
14,4,20,S->P,0.06111923386068905,0.06111923386068905,0.0,0.0
14,4,20,S->R1,0.05279726841870476,0.05279726841870476,0.0,0.0
14,4,20,S->S,0.8744699814740349,0.8744699814740349,0.0,0.0
14,4,20,S->X,0.07210082166335162,0.07210082166335162,0.0,0.0
14,4,20,X->P,0.2058851420879364,0.2058851420879364,0.0,0.0
14,4,20,X->R1,0.08382699638605118,0.08382699638605118,0.0,0.0
14,4,20,X->S,0.0633062869310379,0.0633062869310379,0.0,0.0
14,4,20,X->X,0.6731319427490234,0.6731319427490234,0.0,0.0
14,14,0,P->P,0.6957719922065735,0.6957719922065735,0.0,0.0
14,14,0,P->R1,0.004493317566812038,0.004493317566812038,0.0,0.0
14,14,0,P->S,0.023114360868930817,0.023114360868930817,0.0,0.0
14,14,0,P->X,0.2838497757911682,0.2838497757911682,0.0,0.0
14,14,0,R1->P,0.7767123054055607,0.7772167991189396,0.0005044937133789062,0.0006495245535159697
14,14,0,R1->R1,0.049775460187126606,0.049797408721026254,2.1948533899647515e-05,0.0004409508986382822
14,14,0,R1->S,0.05439981642891379,0.05421064881717458,0.00018916761173921187,0.0034773575382630937
14,14,0,R1->X,0.16533475763657512,0.16480448666740866,0.0005302709691664687,0.0032072564580284168
14,14,0,S->P,0.43288612365722656,0.43288612365722656,0.0,0.0
14,14,0,S->R1,0.026138617711908677,0.026138617711908677,0.0,0.0
14,14,0,S->S,0.45313400380751667,0.45313400380751667,0.0,0.0
14,14,0,S->X,0.13217540348277373,0.13217540348277373,0.0,0.0
14,14,0,X->P,0.4202898442745209,0.4202898442745209,0.0,0.0
14,14,0,X->R1,0.0006760346004739404,0.0006760346004739404,0.0,0.0
14,14,0,X->S,0.04111754521727562,0.04111754521727562,0.0,0.0
14,14,0,X->X,0.5701981782913208,0.5701981782913208,0.0,0.0
14,14,4,P->P,0.6581154465675354,0.6581154465675354,0.0,0.0
14,14,4,P->R1,0.11182092875242233,0.11182092875242233,0.0,0.0
14,14,4,P->S,0.13472311198711395,0.13472311198711395,0.0,0.0
14,14,4,P->X,0.10684844106435776,0.10684844106435776,0.0,0.0
14,14,4,R1->P,0.050865839509403,0.0514636285164777,0.0005977890070746963,0.011752268572392081
14,14,4,R1->R1,0.7286986743702608,0.7268048454733456,0.0018938288969152506,0.002598919091697116
14,14,4,R1->S,0.10848261328304515,0.10944625910590677,0.0009636458228616251,0.008882951780921324
14,14,4,R1->X,0.15045401629279642,0.1516259838553036,0.0011719675625071757,0.007789539896538397
14,14,4,S->P,0.09413235327776741,0.09413235327776741,0.0,0.0
14,14,4,S->R1,0.2647367926204906,0.2647367926204906,0.0,0.0
14,14,4,S->S,0.5604342292336857,0.5604342292336857,0.0,0.0
14,14,4,S->X,0.1504853332743925,0.1504853332743925,0.0,0.0
14,14,4,X->P,0.06840325891971588,0.06840325891971588,0.0,0.0
14,14,4,X->R1,0.21893881261348724,0.21893881261348724,0.0,0.0
14,14,4,X->S,0.13377991318702698,0.13377991318702698,0.0,0.0
14,14,4,X->X,0.6175407767295837,0.6175407767295837,0.0,0.0
14,14,8,P->P,0.5079644918441772,0.5079644918441772,0.0,0.0
14,14,8,P->R1,0.21730901300907135,0.21730901300907135,0.0,0.0
14,14,8,P->S,0.07774709910154343,0.07774709910154343,0.0,0.0
14,14,8,P->X,0.21324589848518372,0.21324589848518372,0.0,0.0
14,14,8,R1->P,0.18145329811993768,0.18024495068718405,0.001208347432753637,0.006659275115269269
14,14,8,R1->R1,0.7258494882022634,0.7269889607149012,0.0011394725126377958,0.0015698468224589741
14,14,8,R1->S,0.07269933644463034,0.07306812791263356,0.0003687914680032267,0.005072831280710625
14,14,8,R1->X,0.040667895008535945,0.0406649252947639,2.9697137720469113e-06,7.302354280750421e-05
14,14,8,S->P,0.14797491185805378,0.14797491185805378,0.0,0.0
14,14,8,S->R1,0.06956523306229535,0.06956523306229535,0.0,0.0
14,14,8,S->S,0.712737476124483,0.712737476124483,0.0,0.0
14,14,8,S->X,0.10057693369248334,0.10057693369248334,0.0,0.0
14,14,8,X->P,0.3631133437156677,0.3631133437156677,0.0,0.0
14,14,8,X->R1,0.05553774535655975,0.05553774535655975,0.0,0.0
14,14,8,X->S,0.08064304292201996,0.08064304292201996,0.0,0.0
14,14,8,X->X,0.5325262546539307,0.5325262546539307,0.0,0.0
14,14,12,P->P,0.28701913356781006,0.28701913356781006,0.0,0.0
14,14,12,P->R1,0.34190019965171814,0.34190019965171814,0.0,0.0
14,14,12,P->S,0.30616968870162964,0.30616968870162964,0.0,0.0
14,14,12,P->X,0.07666273415088654,0.07666273415088654,0.0,0.0
14,14,12,R1->P,0.1594722831950468,0.15956514021929571,9.285702424891018e-05,0.0005822768846630165
14,14,12,R1->R1,0.6752208260928884,0.6767897886388442,0.0015689625459558432,0.0023236287823563146
14,14,12,R1->S,0.0504678067039041,0.04945694699006922,0.001010859713834876,0.020029792849243788
14,14,12,R1->X,0.14423641036538518,0.14261447682100184,0.001621933544383336,0.011244966096109798
14,14,12,S->P,0.3044346360599293,0.3044346360599293,0.0,0.0
14,14,12,S->R1,0.1570587158203125,0.1570587158203125,0.0,0.0
14,14,12,S->S,0.3920277707716998,0.3920277707716998,0.0,0.0
14,14,12,S->X,0.1808455831864301,0.1808455831864301,0.0,0.0
14,14,12,X->P,0.031860437244176865,0.031860437244176865,0.0,0.0
14,14,12,X->R1,0.6986259818077087,0.6986259818077087,0.0,0.0
14,14,12,X->S,0.2803459167480469,0.2803459167480469,0.0,0.0
14,14,12,X->X,0.013975054956972599,0.013975054956972599,0.0,0.0
14,14,16,P->P,0.7219125032424927,0.7219125032424927,0.0,0.0
14,14,16,P->R1,0.016693679615855217,0.016693679615855217,0.0,0.0
14,14,16,P->S,0.031122514978051186,0.031122514978051186,0.0,0.0
14,14,16,P->X,0.234927237033844,0.234927237033844,0.0,0.0
14,14,16,R1->P,0.5502653682933134,0.5513525570140165,0.001087188720703125,0.001975753487949127
14,14,16,R1->R1,0.189589682747336,0.1889946320477654,0.0005950506995706095,0.0031386238478157418
14,14,16,R1->S,0.07666341697468478,0.07661860830643598,4.4808668248796923e-05,0.0005844856649631637
14,14,16,R1->X,0.20789467587190516,0.20745532652911017,0.0004393493427949924,0.002113326572469314
14,14,16,S->P,0.29523899975944967,0.29523899975944967,0.0,0.0
14,14,16,S->R1,0.04771983623504639,0.04771983623504639,0.0,0.0
14,14,16,S->S,0.5504872378181008,0.5504872378181008,0.0,0.0
14,14,16,S->X,0.1470332987168256,0.1470332987168256,0.0,0.0
14,14,16,X->P,0.5320614576339722,0.5320614576339722,0.0,0.0
14,14,16,X->R1,0.007601541932672262,0.007601541932672262,0.0,0.0
14,14,16,X->S,0.04204772040247917,0.04204772040247917,0.0,0.0
14,14,16,X->X,0.4419785439968109,0.4419785439968109,0.0,0.0
14,14,20,P->P,0.8946292996406555,0.8946292996406555,0.0,0.0
14,14,20,P->R1,0.016647132113575935,0.016647132113575935,0.0,0.0
14,14,20,P->S,0.02454553358256817,0.02454553358256817,0.0,0.0
14,14,20,P->X,0.06709054112434387,0.06709054112434387,0.0,0.0
14,14,20,R1->P,0.5857348722570083,0.5849739523494945,0.0007609199075138129,0.0012990858894601329
14,14,20,R1->R1,0.08972921090967514,0.09121088420643526,0.0014816732967601193,0.016512719567450877
14,14,20,R1->S,0.05429069785510793,0.05424931470085593,4.1383154251999066e-05,0.000762251285891429
14,14,20,R1->X,0.2938650916604435,0.29308582754696116,0.0007792641134823364,0.002651775034180527
14,14,20,S->P,0.5074066835291245,0.5074066835291245,0.0,0.0
14,14,20,S->R1,0.042811344651614916,0.042811344651614916,0.0,0.0
14,14,20,S->S,0.2262248712427476,0.2262248712427476,0.0,0.0
14,14,20,S->X,0.2527925827923943,0.2527925827923943,0.0,0.0
14,14,20,X->P,0.9348875880241394,0.9348875880241394,0.0,0.0
14,14,20,X->R1,0.005418150220066309,0.005418150220066309,0.0,0.0
14,14,20,X->S,0.008174953050911427,0.008174953050911427,0.0,0.0
14,14,20,X->X,0.053440652787685394,0.053440652787685394,0.0,0.0
14,24,0,P->P,0.061030738055706024,0.061030738055706024,0.0,0.0
14,24,0,P->R1,0.2709994316101074,0.2709994316101074,0.0,0.0
14,24,0,P->S,0.2820351719856262,0.2820351719856262,0.0,0.0
14,24,0,P->X,0.3993028700351715,0.3993028700351715,0.0,0.0
14,24,0,R1->P,0.008604047053000507,0.008807721383431378,0.00020367433043087108,0.023671921966052396
14,24,0,R1->R1,0.42121045729693246,0.4221176540150362,0.0009071967181037421,0.0021537848892108904
14,24,0,R1->S,0.11737141889684341,0.11642074584960938,0.0009506730472340352,0.008099698002880688
14,24,0,R1->X,0.5234530392815085,0.5223274791941923,0.0011255600873162352,0.0021502599141676178
14,24,0,S->P,0.004491033799508039,0.004491033799508039,0.0,0.0
14,24,0,S->R1,0.17502514053793514,0.17502514053793514,0.0,0.0
14,24,0,S->S,0.5408024507410386,0.5408024507410386,0.0,0.0
14,24,0,S->X,0.37394871431238513,0.37394871431238513,0.0,0.0
14,24,0,X->P,0.034051962196826935,0.034051962196826935,0.0,0.0
14,24,0,X->R1,0.035785697400569916,0.035785697400569916,0.0,0.0
14,24,0,X->S,0.06005528196692467,0.06005528196692467,0.0,0.0
14,24,0,X->X,0.9233187437057495,0.9233187437057495,0.0,0.0
14,24,4,P->P,0.5291455984115601,0.5291455984115601,0.0,0.0
14,24,4,P->R1,0.12621206045150757,0.12621206045150757,0.0,0.0
14,24,4,P->S,0.09927969425916672,0.09927969425916672,0.0,0.0
14,24,4,P->X,0.27172476053237915,0.27172476053237915,0.0,0.0
14,24,4,R1->P,0.011656011728679432,0.011733252335997188,7.72406073177561e-05,0.006626675497220616
14,24,4,R1->R1,0.4024399028104894,0.40363233229693246,0.0011924294864430474,0.0029630001352141445
14,24,4,R1->S,0.1968986847821404,0.1940574085011202,0.002841276281020211,0.014430143523629708
14,24,4,R1->X,0.43869742225198183,0.437742457670324,0.0009549645816578356,0.0021768183107976342
14,24,4,S->P,0.02160882774521323,0.02160882774521323,0.0,0.0
14,24,4,S->R1,0.25125663420733285,0.25125663420733285,0.0,0.0
14,24,4,S->S,0.5493732901180491,0.5493732901180491,0.0,0.0
14,24,4,S->X,0.23676692738252528,0.23676692738252528,0.0,0.0
14,24,4,X->P,0.31032711267471313,0.31032711267471313,0.0,0.0
14,24,4,X->R1,0.0848575159907341,0.0848575159907341,0.0,0.0
